tool_id	name	description	panel_section_id	panel_section_name
toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0	Cluster	the intervals of a dataset	operate_on_genomic_intervals	Operate on Genomic Intervals
toolshed.g2.bx.psu.edu/repos/devteam/complement/gops_complement_1/1.0.0	Complement	intervals of a dataset	operate_on_genomic_intervals	Operate on Genomic Intervals
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1/1.0.1	Concatenate	two BED files	operate_on_genomic_intervals	Operate on Genomic Intervals
toolshed.g2.bx.psu.edu/repos/jjohnson/filter_bed_on_splice_junctions/filter_bed_on_splice_junctions/0.0.1	Filter BED on splice junctions	that are not in a reference bed file	operate_on_genomic_intervals	Operate on Genomic Intervals
toolshed.g2.bx.psu.edu/repos/devteam/join/gops_join_1/1.0.0	Join	the intervals of two datasets side-by-side	operate_on_genomic_intervals	Operate on Genomic Intervals
toolshed.g2.bx.psu.edu/repos/devteam/subtract/gops_subtract_1/1.0.0	Subtract	the intervals of two datasets	operate_on_genomic_intervals	Operate on Genomic Intervals
toolshed.g2.bx.psu.edu/repos/iuc/tbl2gff3/tbl2gff3/1.1	Table to GFF3		operate_on_genomic_intervals	Operate on Genomic Intervals
toolshed.g2.bx.psu.edu/repos/jjohnson/translate_bed_sequences/translate_bed_sequences/0.0.1	Translate BED Sequences	3 frame translation of BED augmented with a sequence column	operate_on_genomic_intervals	Operate on Genomic Intervals
toolshed.g2.bx.psu.edu/repos/galaxyp/translate_bed/translate_bed/0.1.0	Translate BED transcripts	cDNA in 3frames or CDS	operate_on_genomic_intervals	Operate on Genomic Intervals
toolshed.g2.bx.psu.edu/repos/guerler/ffindex_dbkit_create/ffindex_dbkit_create/0.2+galaxy0	DBKit Create	database	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/guerler/ffindex_dbkit_extract/ffindex_dbkit_extract/0.2+galaxy0	DBKit Extract	entries	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/guerler/ffindex_dbkit_merge/ffindex_dbkit_merge/0.2+galaxy0	DBKit Merge	two databases	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/abstracts_by_pmids/abstracts_by_pmids/0.0.2	Get PubMed abstracts	by PMID IDs	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pmids_to_pubtator_matrix/pmids_to_pubtator_matrix/0.0.2	PMIDs to PubTator	binary matrix	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pubmed_by_queries/pubmed_by_queries/0.0.2	PubMed query	download a defined number of abstracts or PMIDs from PubMed	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/guerler/spring_cross/spring_cross/0.2+galaxy0	SPRING Cross	reference builder	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/guerler/spring_mcc/spring_mcc/0.2+galaxy0	SPRING MCC	plot generator	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/guerler/spring_map/spring_map/0.2+galaxy0	SPRING Map	with BLAST	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/guerler/spring_minz/spring_minz/0.2+galaxy0	SPRING Min-Z	filter operation	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/guerler/spring_model/spring_model/0.2+galaxy0	SPRING Model	complex structures	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/guerler/spring_model_all/spring_model_all/0.2+galaxy0	SPRING Model-All	complex structures	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/text_to_wordmatrix/text_to_wordmatrix/0.0.2	Text to wordmatrix	by extracting most frequent words	other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_get_anndata/pcdl_get_anndata/3.0.1+galaxy0	pcdl_get_anndata		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_get_cell_attribute/pcdl_get_cell_attribute/3.0.1+galaxy0	pcdl_get_cell_attribute		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_get_cell_attribute_list/pcdl_get_cell_attribute_list/3.0.1+galaxy0	pcdl_get_cell_attribute_list		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_get_cell_df/pcdl_get_cell_df/3.0.1+galaxy0	pcdl_get_cell_df		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_get_celltype_list/pcdl_get_celltype_list/3.0.1+galaxy0	pcdl_get_celltype_list		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_get_conc_attribute/pcdl_get_conc_attribute/3.0.1+galaxy0	pcdl_get_conc_attribute		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_get_conc_df/pcdl_get_conc_df/3.0.1+galaxy0	pcdl_get_conc_df		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_get_substrate_list/pcdl_get_substrate_list/3.0.1+galaxy0	pcdl_get_substrate_list		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_get_unit_dict/pcdl_get_unit_dict/3.0.1+galaxy0	pcdl_get_unit_dict		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_get_version/pcdl_get_version/3.0.1+galaxy0	pcdl_get_version		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_make_cell_vtk/pcdl_make_cell_vtk/3.0.1+galaxy0	pcdl_make_cell_vtk		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_make_conc_vtk/pcdl_make_conc_vtk/3.0.1+galaxy0	pcdl_make_conc_vtk		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_make_gif/pcdl_make_gif/3.0.1+galaxy0	pcdl_make_gif		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_make_graph_gml/pcdl_make_graph_gml/3.0.1+galaxy0	pcdl_make_graph_gml		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_make_movie/pcdl_make_movie/3.0.1+galaxy0	pcdl_make_movie		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_plot_contour/pcdl_plot_contour/3.0.1+galaxy0	pcdl_plot_contour		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_plot_scatter/pcdl_plot_scatter/3.0.1+galaxy0	pcdl_plot_scatter		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/iuc/pcdl_plot_timeseries/pcdl_plot_timeseries/3.0.1+galaxy0	pcdl_plot_timeseries		other_tools	Other Tools
toolshed.g2.bx.psu.edu/repos/devteam/ccat/peakcalling_ccat/0.0.2	CCAT	Control-based ChIP-seq Analysis Tool	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/rnateam/dewseq/dewseq/0.1.0+galaxy0	DEWSeq	- A sliding window based peak caller for eCLIP/iCLIP data	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.10.0	DiffBind	differential binding analysis of ChIP-Seq peak data	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/genrich/genrich/0.5+galaxy2	Genrich	Detecting sites of genomic enrichment	peak_calling	Peak Calling
testtoolshed.g2.bx.psu.edu/repos/messersc/jamm/jamm/1.0.7	JAMM	Calls peaks on NGS data	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs/1.0.1	MACS	Model-based Analysis of ChIP-Seq	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.2.9.1+galaxy0	MACS2 bdgbroadcall	Call broad peaks from bedGraph output	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.2.9.1+galaxy0	MACS2 bdgcmp	Deduct noise by comparing two signal tracks in bedGraph	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.2.9.1+galaxy0	MACS2 bdgdiff	Differential peak detection based on paired four bedgraph files	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.2.9.1+galaxy0	MACS2 bdgpeakcall	Call peaks from bedGraph output	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.2.9.1+galaxy0	MACS2 callpeak	Call peaks from alignment results	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.2.9.1+galaxy0	MACS2 filterdup	Remove duplicate reads at the same position	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd/2.2.9.1+galaxy0	MACS2 predictd	Predict 'd' or fragment size from alignment results	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_randsample/2.2.9.1+galaxy0	MACS2 randsample	Randomly sample number or percentage of total reads	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_refinepeak/2.2.9.1+galaxy0	MACS2 refinepeak	Refine peak summits and give scores measuring balance of forward- backward tags (Experimental)	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/bgruening/pileometh/pileometh/0.5.2+galaxy0	MethylDackel	A tool for processing bisulfite sequencing alignments	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/rnateam/peakachu/peakachu/0.2.0+galaxy0	PEAKachu	Calls Peaks in CLIP data	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/peakzilla/peakzilla/1.0+galaxy1	Peakzilla	Identify transcription factor binding sites from ChIP-seq and ChIP-exo experiments	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/rnateam/piranha/piranha/0.1.0	Piranha	peak-caller for CLIP- and RIP-Seq data	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/pureclip/pureclip/1.0.4	PureCLIP	- HMM based peak caller designed for eCLIP/iCLIP data	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/devteam/sicer/peakcalling_sicer/1.1	SICER	Statistical approach for the Identification of ChIP-Enriched Regions	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/rnateam/htseq_clip/htseq_clip/0.1.0+galaxy0	htseq-clip	- A toolset for the analysis of eCLIP/iCLIP datasets	peak_calling	Peak Calling
toolshed.g2.bx.psu.edu/repos/iuc/zerone/zerone/1.0	zerone		peak_calling	Peak Calling
hgv_beam	BEAM	significant single- and multi-locus SNP associations in case-control studies	phenotype_association	Phenotype Association
toolshed.g2.bx.psu.edu/repos/devteam/ctd_batch/ctdBatch_1/1.0.0	CTD	analysis of chemicals, diseases, or genes	phenotype_association	Phenotype Association
hgv_david	DAVID	functional annotation for a list of genes	phenotype_association	Phenotype Association
toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0	FunDO	human genes associated with disease terms	phenotype_association	Phenotype Association
toolshed.g2.bx.psu.edu/repos/iuc/gemma/gemma/0.98.5+galaxy0	GEMMA Analysis	Run association tests and kinship analysis with GEMMA	phenotype_association	Phenotype Association
hgv_gpass	GPASS	significant single-SNP associations in case-control studies	phenotype_association	Phenotype Association
toolshed.g2.bx.psu.edu/repos/devteam/hgv_hilbertvis/hgv_hilbertvis/1.0.0	HVIS	visualization of genomic data with the Hilbert curve	phenotype_association	Phenotype Association
hgv_ldtools	LD	linkage disequilibrium and tag SNPs	phenotype_association	Phenotype Association
hgv_lps	LPS	LASSO-Patternsearch algorithm	phenotype_association	Phenotype Association
master2pgSnp	MasterVar to pgSnp	Convert from MasterVar to pgSnp format	phenotype_association	Phenotype Association
hgv_pass	PASS	significant transcription factor binding sites from ChIP data	phenotype_association	Phenotype Association
toolshed.g2.bx.psu.edu/repos/rayane_elm/gwas_quality_control_plink/quality_control/1.0.4	Quality control for GWAS analysis	Run quality control on genotype data for GWAS analysis.	phenotype_association	Phenotype Association
toolshed.g2.bx.psu.edu/repos/devteam/divide_pg_snp/dividePgSnp/1.0.0	Separate pgSnp alleles	into columns	phenotype_association	Phenotype Association
toolshed.g2.bx.psu.edu/repos/devteam/vcf2pgsnp/vcf2pgSnp/1.0.0	VCF to pgSnp	Convert from VCF to pgSnp format	phenotype_association	Phenotype Association
hgv_linkToGProfile	g:Profiler	tools for functional profiling of gene lists	phenotype_association	Phenotype Association
toolshed.g2.bx.psu.edu/repos/devteam/snpfreq/hgv_snpFreq/1.0.1	snpFreq	significant SNPs in case-control data	phenotype_association	Phenotype Association
toolshed.g2.bx.psu.edu/repos/ecology/crsconverter/crsconverter/1.1+galaxy0	CRSconverter	from environmental predictors for species distribution modeling	phylodiversity	Phylodiversity
toolshed.g2.bx.psu.edu/repos/ecology/estimate_endem/estimate_endem/0.1.1+galaxy0	EstimEndem	of each cell of a spatial grid	phylodiversity	Phylodiversity
toolshed.g2.bx.psu.edu/repos/ecology/phylogenetic_occupancy_matcher/phylogenetic_occupancy_matcher/1.0+galaxy0	PhylOccuMatcher	match phylogenetic and occupancy data	phylodiversity	Phylodiversity
toolshed.g2.bx.psu.edu/repos/ecology/phylo_index/phylo_index/1.0+galaxy0	PhyloIndex	compute phylodiversity index based on matched phylogenetic and occupancy data	phylodiversity	Phylodiversity
toolshed.g2.bx.psu.edu/repos/gga/apollo_iframe/iframe/4.2.5	Annotate	opens an IFrame to Apollo	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_annotate/hyphy_annotate/2.5.83+galaxy0	Annotate	a newick tree with HyPhy	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/earlhaminst/blast_parser/blast_parser/0.2.0	BLAST parser	Convert 12- or 24-column BLAST output into 3-column hcluster_sg input	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/cpt/cpt_xmfa_to_table/xmfa2tbl/19.1.0.0	Convert XMFA to percent identity table		phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/fastreer_dist2tree/fastreer_dist2tree/2.1.2+galaxy0	DIST2TREE	Newick tree from distance matrix	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/earlhaminst/ete/ete_genetree_splitter/3.1.3+galaxy1	ETE GeneTree splitter	from a genetree using the ETE Toolkit	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/earlhaminst/ete/ete_lineage_generator/3.1.3+galaxy1	ETE lineage generator	from a list of species/taxids using the ETE Toolkit	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/earlhaminst/ete/ete3_mod/3.1.3+galaxy1	ETE mod	manipulates tree topology by rooting, pruning or sorting branches	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/earlhaminst/ete/ete_species_tree_generator/3.1.3+galaxy1	ETE species tree generator	from a list of species using the ETE Toolkit	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/earlhaminst/ete/ete_init_taxdb/3.1.3+galaxy1	ETE taxa DB generator	generates the ETE sqlite DB from the NCBI taxdump.tar.gz	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/ete_treeviewer/ete_treeviewer/3.1.3+galaxy0	ETE tree viewer	visualize a phylogenetic tree	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/earlhaminst/treebest_best/fasta_header_converter/0.1.1	FASTA header converter	to append species information	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/fastreer_fasta2dist/fastreer_fasta2dist/2.1.2+galaxy0	FASTA2DIST	Compute D2S distance matrix from FASTA file(s)	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/earlhaminst/gafa/gafa/0.4.1	Gene Align and Family Aggregator	generates an SQLite database that can be visualised with Aequatus	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/earlhaminst/ete/ete_gene_csv_finder/3.1.3+galaxy1	Gene Copy Number Finder	from a genetree using the ETE Toolkit	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/earlhaminst/gstf_preparation/gstf_preparation/0.4.3	GeneSeqToFamily preparation	converts data for the workflow	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/earlhaminst/ete/ete_homology_classifier/3.1.3+galaxy1	Homology Classifier and Filter	from a genetree using the ETE Toolkit	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_bgm/hyphy_bgm/2.5.83+galaxy0	HyPhy-BGM	- Detecting coevolving sites via Bayesian graphical models	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_busted/hyphy_busted/2.5.83+galaxy0	HyPhy-BUSTED	Branch-site Unrestricted Statistical Test for Episodic Diversification	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_cfel/hyphy_cfel/2.5.83+galaxy0	HyPhy-CFEL	Test for Differences in Selective Pressures at Individual Sites among Clades and Sets of Branches	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_conv/hyphy_conv/2.5.83+galaxy0	HyPhy-Conv	translate an in-frame codon alignment to proteins	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_fade/hyphy_fade/2.5.83+galaxy0	HyPhy-FADE	: FUBAR* Approach to Directional Evolution (*Fast    Unconstrained Bayesian Approximation)	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_fel/hyphy_fel/2.5.83+galaxy0	HyPhy-FEL	Fixed Effects Likelihood	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_fubar/hyphy_fubar/2.5.83+galaxy0	HyPhy-FUBAR	Fast Unconstrained Bayesian AppRoximation	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_gard/hyphy_gard/2.5.83+galaxy0	HyPhy-GARD	Genetic Algorithm for Recombination Detection	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_meme/hyphy_meme/2.5.83+galaxy0	HyPhy-MEME	Mixed Effects Model of Evolution	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_prime/hyphy_prime/2.5.83+galaxy0	HyPhy-PRIME	Property Informed Models of Evolution	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_relax/hyphy_relax/2.5.83+galaxy0	HyPhy-RELAX	Detect relaxed selection in a codon-based    phylogenetic framework	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_slac/hyphy_slac/2.5.83+galaxy0	HyPhy-SLAC	Single Likelihood Ancestor Counting	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_sm19/hyphy_sm19/2.5.83+galaxy0	HyPhy-SM2019	Partition Tree using Modified Slatkin-Maddison Test	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_summary/hyphy_summary/2.5.47+galaxy0	HyPhy-Summary	generate summary report of HyPhy analyses	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hyphy_absrel/hyphy_absrel/2.5.83+galaxy0	HyPhy-aBSREL	adaptive Branch Site Random Effects Likelihood	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/hybpiper/hybpiper/2.1.6+galaxy0	HybPiper	Analyse targeted sequence capture data	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/gga/apollo_list_organism/list_organism/4.2.5	List Organisms	in Apollo	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/nml/mrbayes/mrbayes/1.0.2	MrBayes	with options and commands	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/nextalign/nextalign/2.7.0+galaxy0	NextAlign	Viral genome sequence alignment	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/nextclade/nextclade/2.7.0+galaxy0	Nextclade	Viral genome clade assignment, mutation calling, and sequence quality checks	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/pacu_snp/pacu_snp/0.0.5+galaxy0	PACU	whole genome sequencing based phylogeny of Illumina and ONT R9/R10 data	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/pacu_map/pacu_map/0.0.5+galaxy0	PACU - mapping	Map ONT / Illumina reads to a reference genome for PACU	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/picrust2_add_descriptions/picrust2_add_descriptions/2.5.3+galaxy0	PICRUSt2 Add descriptions	column to a function abundance table	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/picrust2_pipeline/picrust2_pipeline/2.5.3+galaxy0	PICRUSt2 Full pipeline		phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/picrust2_shuffle_predictions/picrust2_shuffle_predictions/2.5.3+galaxy0	PICRUSt2 Generation of shuffled predictions	for a specified number of replicates	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/picrust2_hsp/picrust2_hsp/2.5.3+galaxy0	PICRUSt2 Hidden state prediction (HSP)	to predict gene family abundances	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/picrust2_metagenome_pipeline/picrust2_metagenome_pipeline/2.5.3+galaxy0	PICRUSt2 Metagenome prediction	to generate per-sample metagenome functional profiles based on the predicted functions for each study sequence	phylogenetics	Phylogenetics
toolshed.g2.bx.psu.edu/repos/iuc/picrust2_pathway_pipeline/picrust2_pathway_pipeline/2.5.3+galaxy0	PICRUSt2 Pathway abundance inference		phylogenetics	Phylogenetics
